x	y	t	temp
9.959839582443237305e-01	1.000000000000000000e+00	4.607880711555480957e-01	5.000000000000000000e-01
9.919678568840026855e-01	1.000000000000000000e+00	7.876031994819641113e-01	5.000000000000000000e-01
9.879518151283264160e-01	1.000000000000000000e+00	8.131815791130065918e-01	5.000000000000000000e-01
9.839357137680053711e-01	1.000000000000000000e+00	4.570603370666503906e-02	5.000000000000000000e-01
9.799196720123291016e-01	1.000000000000000000e+00	7.282258272171020508e-01	5.000000000000000000e-01
9.759036302566528320e-01	1.000000000000000000e+00	3.663383126258850098e-01	5.000000000000000000e-01
9.718875288963317871e-01	1.000000000000000000e+00	3.457460999488830566e-01	5.000000000000000000e-01
9.678714871406555176e-01	1.000000000000000000e+00	9.735509157180786133e-01	5.000000000000000000e-01
9.638554453849792480e-01	1.000000000000000000e+00	4.595709443092346191e-01	5.000000000000000000e-01
9.598393440246582031e-01	1.000000000000000000e+00	2.992576360702514648e-02	5.000000000000000000e-01
9.558233022689819336e-01	1.000000000000000000e+00	8.172370195388793945e-01	5.000000000000000000e-01
9.518072009086608887e-01	1.000000000000000000e+00	1.450436711311340332e-01	5.000000000000000000e-01
9.477911591529846191e-01	1.000000000000000000e+00	4.868398308753967285e-01	5.000000000000000000e-01
9.437751173973083496e-01	1.000000000000000000e+00	5.621536374092102051e-01	5.000000000000000000e-01
9.397590160369873047e-01	1.000000000000000000e+00	5.174919962882995605e-01	5.000000000000000000e-01
9.357429742813110352e-01	1.000000000000000000e+00	1.273698210716247559e-01	5.000000000000000000e-01
9.317269325256347656e-01	1.000000000000000000e+00	7.200819253921508789e-02	5.000000000000000000e-01
9.277108311653137207e-01	1.000000000000000000e+00	4.729838371276855469e-01	5.000000000000000000e-01
9.236947894096374512e-01	1.000000000000000000e+00	9.364378452301025391e-01	5.000000000000000000e-01
9.196786880493164062e-01	1.000000000000000000e+00	5.857411026954650879e-01	5.000000000000000000e-01
9.156626462936401367e-01	1.000000000000000000e+00	1.069174408912658691e-01	5.000000000000000000e-01
9.116466045379638672e-01	1.000000000000000000e+00	1.138594150543212891e-01	5.000000000000000000e-01
9.076305031776428223e-01	1.000000000000000000e+00	7.261279821395874023e-01	5.000000000000000000e-01
9.036144614219665527e-01	1.000000000000000000e+00	3.742516040802001953e-02	5.000000000000000000e-01
8.995984196662902832e-01	1.000000000000000000e+00	6.711880564689636230e-01	5.000000000000000000e-01
8.955823183059692383e-01	1.000000000000000000e+00	2.292603850364685059e-01	5.000000000000000000e-01
8.915662765502929688e-01	1.000000000000000000e+00	5.287633538246154785e-01	5.000000000000000000e-01
8.875501751899719238e-01	1.000000000000000000e+00	8.068884015083312988e-01	5.000000000000000000e-01
8.835341334342956543e-01	1.000000000000000000e+00	3.394248485565185547e-01	5.000000000000000000e-01
8.795180916786193848e-01	1.000000000000000000e+00	7.079134583473205566e-01	5.000000000000000000e-01
8.755019903182983398e-01	1.000000000000000000e+00	7.418513298034667969e-01	5.000000000000000000e-01
8.714859485626220703e-01	1.000000000000000000e+00	4.360923171043395996e-01	5.000000000000000000e-01
8.674699068069458008e-01	1.000000000000000000e+00	2.446788549423217773e-01	5.000000000000000000e-01
8.634538054466247559e-01	1.000000000000000000e+00	4.966179728507995605e-01	5.000000000000000000e-01
8.594377636909484863e-01	1.000000000000000000e+00	5.248931646347045898e-01	5.000000000000000000e-01
8.554216623306274414e-01	1.000000000000000000e+00	2.543904185295104980e-01	5.000000000000000000e-01
8.514056205749511719e-01	1.000000000000000000e+00	2.399377226829528809e-01	5.000000000000000000e-01
8.473895788192749023e-01	1.000000000000000000e+00	4.389557242393493652e-01	5.000000000000000000e-01
8.433734774589538574e-01	1.000000000000000000e+00	5.274237990379333496e-01	5.000000000000000000e-01
8.393574357032775879e-01	1.000000000000000000e+00	5.180776119232177734e-02	5.000000000000000000e-01
8.353413939476013184e-01	1.000000000000000000e+00	5.716398954391479492e-01	5.000000000000000000e-01
8.313252925872802734e-01	1.000000000000000000e+00	3.951016664505004883e-01	5.000000000000000000e-01
8.273092508316040039e-01	1.000000000000000000e+00	8.579035997390747070e-01	5.000000000000000000e-01
8.232931494712829590e-01	1.000000000000000000e+00	3.433609008789062500e-02	5.000000000000000000e-01
8.192771077156066895e-01	1.000000000000000000e+00	5.547136664390563965e-01	5.000000000000000000e-01
8.152610659599304199e-01	1.000000000000000000e+00	8.315136432647705078e-01	5.000000000000000000e-01
8.112449645996093750e-01	1.000000000000000000e+00	2.469809055328369141e-01	5.000000000000000000e-01
8.072289228439331055e-01	1.000000000000000000e+00	9.146130084991455078e-02	5.000000000000000000e-01
8.032128810882568359e-01	1.000000000000000000e+00	8.662114143371582031e-01	5.000000000000000000e-01
7.991967797279357910e-01	1.000000000000000000e+00	2.897847890853881836e-01	5.000000000000000000e-01
7.951807379722595215e-01	1.000000000000000000e+00	6.502535939216613770e-01	5.000000000000000000e-01
7.911646366119384766e-01	1.000000000000000000e+00	6.735984086990356445e-01	5.000000000000000000e-01
7.871485948562622070e-01	1.000000000000000000e+00	3.737113475799560547e-01	5.000000000000000000e-01
7.831325531005859375e-01	1.000000000000000000e+00	7.683996558189392090e-01	5.000000000000000000e-01
7.791164517402648926e-01	1.000000000000000000e+00	7.354527115821838379e-01	5.000000000000000000e-01
7.751004099845886230e-01	1.000000000000000000e+00	3.372383117675781250e-01	5.000000000000000000e-01
7.710843086242675781e-01	1.000000000000000000e+00	9.881686568260192871e-01	5.000000000000000000e-01
7.670682668685913086e-01	1.000000000000000000e+00	3.287504911422729492e-01	5.000000000000000000e-01
7.630522251129150391e-01	1.000000000000000000e+00	2.008914947509765625e-03	5.000000000000000000e-01
7.590361237525939941e-01	1.000000000000000000e+00	3.285893797874450684e-01	5.000000000000000000e-01
7.550200819969177246e-01	1.000000000000000000e+00	1.929612755775451660e-01	5.000000000000000000e-01
7.510040402412414551e-01	1.000000000000000000e+00	6.578714847564697266e-01	5.000000000000000000e-01
7.469879388809204102e-01	1.000000000000000000e+00	2.432428598403930664e-01	5.000000000000000000e-01
7.429718971252441406e-01	1.000000000000000000e+00	4.537062644958496094e-01	5.000000000000000000e-01
7.389557957649230957e-01	1.000000000000000000e+00	3.473436832427978516e-01	5.000000000000000000e-01
7.349397540092468262e-01	1.000000000000000000e+00	4.195790886878967285e-01	5.000000000000000000e-01
7.309237122535705566e-01	1.000000000000000000e+00	2.676725387573242188e-02	5.000000000000000000e-01
7.269076108932495117e-01	1.000000000000000000e+00	4.162849783897399902e-01	5.000000000000000000e-01
7.228915691375732422e-01	1.000000000000000000e+00	7.466241121292114258e-01	5.000000000000000000e-01
7.188755273818969727e-01	1.000000000000000000e+00	2.594472765922546387e-01	5.000000000000000000e-01
7.148594260215759277e-01	1.000000000000000000e+00	3.823466300964355469e-01	5.000000000000000000e-01
7.108433842658996582e-01	1.000000000000000000e+00	8.377394676208496094e-01	5.000000000000000000e-01
7.068272829055786133e-01	1.000000000000000000e+00	3.138729929924011230e-01	5.000000000000000000e-01
7.028112411499023438e-01	1.000000000000000000e+00	3.016772866249084473e-01	5.000000000000000000e-01
6.987951993942260742e-01	1.000000000000000000e+00	4.937765002250671387e-01	5.000000000000000000e-01
6.947790980339050293e-01	1.000000000000000000e+00	5.850968360900878906e-01	5.000000000000000000e-01
6.907630562782287598e-01	1.000000000000000000e+00	5.327636599540710449e-01	5.000000000000000000e-01
6.867470145225524902e-01	1.000000000000000000e+00	3.285872340202331543e-01	5.000000000000000000e-01
6.827309131622314453e-01	1.000000000000000000e+00	5.527603030204772949e-01	5.000000000000000000e-01
6.787148714065551758e-01	1.000000000000000000e+00	7.462554574012756348e-01	5.000000000000000000e-01
6.746987700462341309e-01	1.000000000000000000e+00	4.072759151458740234e-01	5.000000000000000000e-01
6.706827282905578613e-01	1.000000000000000000e+00	3.416650295257568359e-01	5.000000000000000000e-01
6.626505851745605469e-01	1.000000000000000000e+00	5.695366859436035156e-01	5.000000000000000000e-01
6.586345434188842773e-01	1.000000000000000000e+00	5.817163586616516113e-01	5.000000000000000000e-01
6.546185016632080078e-01	1.000000000000000000e+00	8.666878938674926758e-01	5.000000000000000000e-01
6.506024003028869629e-01	1.000000000000000000e+00	8.769363164901733398e-01	5.000000000000000000e-01
6.465863585472106934e-01	1.000000000000000000e+00	9.523867368698120117e-01	5.000000000000000000e-01
6.425702571868896484e-01	1.000000000000000000e+00	8.579472899436950684e-01	5.000000000000000000e-01
6.385542154312133789e-01	1.000000000000000000e+00	6.759274005889892578e-01	5.000000000000000000e-01
6.345381736755371094e-01	1.000000000000000000e+00	1.889152526855468750e-01	5.000000000000000000e-01
6.305220723152160645e-01	1.000000000000000000e+00	9.504544734954833984e-02	5.000000000000000000e-01
6.265060305595397949e-01	1.000000000000000000e+00	8.675099611282348633e-01	5.000000000000000000e-01
6.224899888038635254e-01	1.000000000000000000e+00	7.089838385581970215e-01	5.000000000000000000e-01
6.184738874435424805e-01	1.000000000000000000e+00	3.159836530685424805e-01	5.000000000000000000e-01
6.144578456878662109e-01	1.000000000000000000e+00	3.363664150238037109e-01	5.000000000000000000e-01
6.104417443275451660e-01	1.000000000000000000e+00	9.948469400405883789e-01	5.000000000000000000e-01
6.064257025718688965e-01	1.000000000000000000e+00	2.955220341682434082e-01	5.000000000000000000e-01
6.024096608161926270e-01	1.000000000000000000e+00	4.934170246124267578e-01	5.000000000000000000e-01
5.983935594558715820e-01	1.000000000000000000e+00	4.957967996597290039e-01	5.000000000000000000e-01
5.943775177001953125e-01	1.000000000000000000e+00	2.781385183334350586e-01	5.000000000000000000e-01
5.903614163398742676e-01	1.000000000000000000e+00	1.700550913810729980e-01	5.000000000000000000e-01
5.863453745841979980e-01	1.000000000000000000e+00	6.456941366195678711e-02	5.000000000000000000e-01
5.823293328285217285e-01	1.000000000000000000e+00	8.237270116806030273e-01	5.000000000000000000e-01
5.783132314682006836e-01	1.000000000000000000e+00	5.439059138298034668e-01	5.000000000000000000e-01
5.742971897125244141e-01	1.000000000000000000e+00	5.652291178703308105e-01	5.000000000000000000e-01
5.702811479568481445e-01	1.000000000000000000e+00	7.853968143463134766e-01	5.000000000000000000e-01
5.662650465965270996e-01	1.000000000000000000e+00	2.906530499458312988e-01	5.000000000000000000e-01
5.622490048408508301e-01	1.000000000000000000e+00	4.601180553436279297e-03	5.000000000000000000e-01
5.582329034805297852e-01	1.000000000000000000e+00	8.741851449012756348e-01	5.000000000000000000e-01
5.542168617248535156e-01	1.000000000000000000e+00	3.039392828941345215e-01	5.000000000000000000e-01
5.502008199691772461e-01	1.000000000000000000e+00	6.008020639419555664e-01	5.000000000000000000e-01
5.461847186088562012e-01	1.000000000000000000e+00	9.728605151176452637e-01	5.000000000000000000e-01
5.421686768531799316e-01	1.000000000000000000e+00	1.286179423332214355e-01	5.000000000000000000e-01
5.381526350975036621e-01	1.000000000000000000e+00	9.462473392486572266e-01	5.000000000000000000e-01
5.341365337371826172e-01	1.000000000000000000e+00	7.805714607238769531e-01	5.000000000000000000e-01
5.301204919815063477e-01	1.000000000000000000e+00	5.770396590232849121e-01	5.000000000000000000e-01
5.261043906211853027e-01	1.000000000000000000e+00	4.184275269508361816e-01	5.000000000000000000e-01
5.220883488655090332e-01	1.000000000000000000e+00	7.407599687576293945e-02	5.000000000000000000e-01
5.180723071098327637e-01	1.000000000000000000e+00	6.642099618911743164e-01	5.000000000000000000e-01
5.140562057495117188e-01	1.000000000000000000e+00	1.011113524436950684e-01	5.000000000000000000e-01
5.100401639938354492e-01	1.000000000000000000e+00	9.793885350227355957e-01	5.000000000000000000e-01
5.060241222381591797e-01	1.000000000000000000e+00	4.360599517822265625e-01	5.000000000000000000e-01
5.020080208778381348e-01	1.000000000000000000e+00	2.188538312911987305e-01	5.000000000000000000e-01
4.979919791221618652e-01	1.000000000000000000e+00	2.387769222259521484e-01	5.000000000000000000e-01
4.939759075641632080e-01	1.000000000000000000e+00	6.578701734542846680e-01	5.000000000000000000e-01
4.899598360061645508e-01	1.000000000000000000e+00	8.005390763282775879e-01	5.000000000000000000e-01
4.859437644481658936e-01	1.000000000000000000e+00	6.669126749038696289e-01	5.000000000000000000e-01
4.819277226924896240e-01	1.000000000000000000e+00	8.344196081161499023e-01	5.000000000000000000e-01
4.779116511344909668e-01	1.000000000000000000e+00	1.563021540641784668e-01	5.000000000000000000e-01
4.738955795764923096e-01	1.000000000000000000e+00	3.894717097282409668e-01	5.000000000000000000e-01
4.698795080184936523e-01	1.000000000000000000e+00	4.177803397178649902e-01	5.000000000000000000e-01
4.658634662628173828e-01	1.000000000000000000e+00	3.375344872474670410e-01	5.000000000000000000e-01
4.618473947048187256e-01	1.000000000000000000e+00	9.979354739189147949e-01	5.000000000000000000e-01
4.578313231468200684e-01	1.000000000000000000e+00	1.639716625213623047e-01	5.000000000000000000e-01
4.538152515888214111e-01	1.000000000000000000e+00	4.639934897422790527e-01	5.000000000000000000e-01
4.497992098331451416e-01	1.000000000000000000e+00	8.753470182418823242e-01	5.000000000000000000e-01
4.457831382751464844e-01	1.000000000000000000e+00	1.475921273231506348e-01	5.000000000000000000e-01
4.417670667171478271e-01	1.000000000000000000e+00	1.928703188896179199e-01	5.000000000000000000e-01
4.377509951591491699e-01	1.000000000000000000e+00	8.588553071022033691e-01	5.000000000000000000e-01
4.337349534034729004e-01	1.000000000000000000e+00	6.726707816123962402e-01	5.000000000000000000e-01
4.297188818454742432e-01	1.000000000000000000e+00	7.711244821548461914e-01	5.000000000000000000e-01
4.257028102874755859e-01	1.000000000000000000e+00	7.878975868225097656e-01	5.000000000000000000e-01
4.216867387294769287e-01	1.000000000000000000e+00	2.819761633872985840e-01	5.000000000000000000e-01
4.176706969738006592e-01	1.000000000000000000e+00	6.508389115333557129e-01	5.000000000000000000e-01
4.136546254158020020e-01	1.000000000000000000e+00	7.804737687110900879e-01	5.000000000000000000e-01
4.096385538578033447e-01	1.000000000000000000e+00	5.709286332130432129e-01	5.000000000000000000e-01
4.056224822998046875e-01	1.000000000000000000e+00	7.068886756896972656e-01	5.000000000000000000e-01
4.016064405441284180e-01	1.000000000000000000e+00	8.198904991149902344e-01	5.000000000000000000e-01
3.975903689861297607e-01	1.000000000000000000e+00	6.094678640365600586e-01	5.000000000000000000e-01
3.935742974281311035e-01	1.000000000000000000e+00	7.822296619415283203e-01	5.000000000000000000e-01
3.895582258701324463e-01	1.000000000000000000e+00	2.571564316749572754e-01	5.000000000000000000e-01
3.855421543121337891e-01	1.000000000000000000e+00	2.364206314086914062e-02	5.000000000000000000e-01
3.815261125564575195e-01	1.000000000000000000e+00	5.145977735519409180e-01	5.000000000000000000e-01
3.775100409984588623e-01	1.000000000000000000e+00	5.505857467651367188e-01	5.000000000000000000e-01
3.734939694404602051e-01	1.000000000000000000e+00	9.263321161270141602e-01	5.000000000000000000e-01
3.694778978824615479e-01	1.000000000000000000e+00	4.050219058990478516e-01	5.000000000000000000e-01
3.654618561267852783e-01	1.000000000000000000e+00	5.006091594696044922e-01	5.000000000000000000e-01
3.614457845687866211e-01	1.000000000000000000e+00	2.471275329589843750e-01	5.000000000000000000e-01
3.574297130107879639e-01	1.000000000000000000e+00	1.549474596977233887e-01	5.000000000000000000e-01
3.534136414527893066e-01	1.000000000000000000e+00	8.439275026321411133e-01	5.000000000000000000e-01
3.493975996971130371e-01	1.000000000000000000e+00	5.242056250572204590e-01	5.000000000000000000e-01
3.453815281391143799e-01	1.000000000000000000e+00	3.316648006439208984e-01	5.000000000000000000e-01
3.413654565811157227e-01	1.000000000000000000e+00	5.645173788070678711e-02	5.000000000000000000e-01
3.373493850231170654e-01	1.000000000000000000e+00	8.532260060310363770e-01	5.000000000000000000e-01
3.293172717094421387e-01	1.000000000000000000e+00	1.681290864944458008e-01	5.000000000000000000e-01
3.253012001514434814e-01	1.000000000000000000e+00	9.824388623237609863e-01	5.000000000000000000e-01
3.212851285934448242e-01	1.000000000000000000e+00	4.220198988914489746e-01	5.000000000000000000e-01
3.172690868377685547e-01	1.000000000000000000e+00	4.645986557006835938e-01	5.000000000000000000e-01
3.132530152797698975e-01	1.000000000000000000e+00	4.408098459243774414e-01	5.000000000000000000e-01
3.092369437217712402e-01	1.000000000000000000e+00	9.259794950485229492e-01	5.000000000000000000e-01
3.052208721637725830e-01	1.000000000000000000e+00	5.188152790069580078e-01	5.000000000000000000e-01
3.012048304080963135e-01	1.000000000000000000e+00	5.735547542572021484e-01	5.000000000000000000e-01
2.971887588500976562e-01	1.000000000000000000e+00	6.251313686370849609e-01	5.000000000000000000e-01
2.931726872920989990e-01	1.000000000000000000e+00	4.146775007247924805e-01	5.000000000000000000e-01
2.891566157341003418e-01	1.000000000000000000e+00	6.264794468879699707e-01	5.000000000000000000e-01
2.851405739784240723e-01	1.000000000000000000e+00	2.668151855468750000e-01	5.000000000000000000e-01
2.811245024204254150e-01	1.000000000000000000e+00	2.553823590278625488e-01	5.000000000000000000e-01
2.771084308624267578e-01	1.000000000000000000e+00	8.952341079711914062e-01	5.000000000000000000e-01
2.730923593044281006e-01	1.000000000000000000e+00	9.564676284790039062e-01	5.000000000000000000e-01
2.690763175487518311e-01	1.000000000000000000e+00	5.960922837257385254e-01	5.000000000000000000e-01
2.650602459907531738e-01	1.000000000000000000e+00	2.889277935028076172e-01	5.000000000000000000e-01
2.610441744327545166e-01	1.000000000000000000e+00	7.210850715637207031e-01	5.000000000000000000e-01
2.570281028747558594e-01	1.000000000000000000e+00	3.595091700553894043e-01	5.000000000000000000e-01
2.530120611190795898e-01	1.000000000000000000e+00	9.966508150100708008e-01	5.000000000000000000e-01
2.489959895610809326e-01	1.000000000000000000e+00	1.162121891975402832e-01	5.000000000000000000e-01
2.449799180030822754e-01	1.000000000000000000e+00	8.703801035881042480e-01	5.000000000000000000e-01
2.409638613462448120e-01	1.000000000000000000e+00	1.500164866447448730e-01	5.000000000000000000e-01
2.369477897882461548e-01	1.000000000000000000e+00	5.739150047302246094e-01	5.000000000000000000e-01
2.329317331314086914e-01	1.000000000000000000e+00	9.228539466857910156e-01	5.000000000000000000e-01
2.289156615734100342e-01	1.000000000000000000e+00	4.395380616188049316e-01	5.000000000000000000e-01
2.248996049165725708e-01	1.000000000000000000e+00	2.333782911300659180e-01	5.000000000000000000e-01
2.208835333585739136e-01	1.000000000000000000e+00	1.117852926254272461e-01	5.000000000000000000e-01
2.168674767017364502e-01	1.000000000000000000e+00	7.024794816970825195e-01	5.000000000000000000e-01
2.128514051437377930e-01	1.000000000000000000e+00	5.820499658584594727e-01	5.000000000000000000e-01
2.088353484869003296e-01	1.000000000000000000e+00	1.485218405723571777e-01	5.000000000000000000e-01
2.048192769289016724e-01	1.000000000000000000e+00	2.988422513008117676e-01	5.000000000000000000e-01
2.008032202720642090e-01	1.000000000000000000e+00	5.568898320198059082e-01	5.000000000000000000e-01
1.967871487140655518e-01	1.000000000000000000e+00	3.359328508377075195e-01	5.000000000000000000e-01
1.927710771560668945e-01	1.000000000000000000e+00	5.684075951576232910e-01	5.000000000000000000e-01
1.887550204992294312e-01	1.000000000000000000e+00	6.993474364280700684e-01	5.000000000000000000e-01
1.847389489412307739e-01	1.000000000000000000e+00	4.582133889198303223e-01	5.000000000000000000e-01
1.807228922843933105e-01	1.000000000000000000e+00	5.874830484390258789e-01	5.000000000000000000e-01
1.767068207263946533e-01	1.000000000000000000e+00	6.432092785835266113e-01	5.000000000000000000e-01
1.726907640695571899e-01	1.000000000000000000e+00	3.466833829879760742e-01	5.000000000000000000e-01
1.686746925115585327e-01	1.000000000000000000e+00	6.198191642761230469e-02	5.000000000000000000e-01
1.646586358547210693e-01	1.000000000000000000e+00	3.083261251449584961e-01	5.000000000000000000e-01
1.606425642967224121e-01	1.000000000000000000e+00	8.652446269989013672e-01	5.000000000000000000e-01
1.566265076398849487e-01	1.000000000000000000e+00	7.827484607696533203e-01	5.000000000000000000e-01
1.526104360818862915e-01	1.000000000000000000e+00	4.462785124778747559e-01	5.000000000000000000e-01
1.485943794250488281e-01	1.000000000000000000e+00	5.015334486961364746e-01	5.000000000000000000e-01
1.445783078670501709e-01	1.000000000000000000e+00	1.142895817756652832e-01	5.000000000000000000e-01
1.405622512102127075e-01	1.000000000000000000e+00	7.871412634849548340e-01	5.000000000000000000e-01
1.365461796522140503e-01	1.000000000000000000e+00	1.592884063720703125e-01	5.000000000000000000e-01
1.325301229953765869e-01	1.000000000000000000e+00	5.056365728378295898e-01	5.000000000000000000e-01
1.285140514373779297e-01	1.000000000000000000e+00	5.036029815673828125e-01	5.000000000000000000e-01
1.244979947805404663e-01	1.000000000000000000e+00	6.148445606231689453e-01	5.000000000000000000e-01
1.204819306731224060e-01	1.000000000000000000e+00	2.143822312355041504e-01	5.000000000000000000e-01
1.164658665657043457e-01	1.000000000000000000e+00	4.669827222824096680e-02	5.000000000000000000e-01
1.124498024582862854e-01	1.000000000000000000e+00	4.459406137466430664e-01	5.000000000000000000e-01
1.084337383508682251e-01	1.000000000000000000e+00	6.810075044631958008e-01	5.000000000000000000e-01
1.044176742434501648e-01	1.000000000000000000e+00	2.000507116317749023e-01	5.000000000000000000e-01
1.004016101360321045e-01	1.000000000000000000e+00	2.759635448455810547e-01	5.000000000000000000e-01
9.638553857803344727e-02	1.000000000000000000e+00	6.783903241157531738e-01	5.000000000000000000e-01
9.236947447061538696e-02	1.000000000000000000e+00	1.937462687492370605e-01	5.000000000000000000e-01
8.835341036319732666e-02	1.000000000000000000e+00	8.936714529991149902e-01	5.000000000000000000e-01
8.433734625577926636e-02	1.000000000000000000e+00	4.886211156845092773e-01	5.000000000000000000e-01
8.032128214836120605e-02	1.000000000000000000e+00	4.651601314544677734e-01	5.000000000000000000e-01
7.630521804094314575e-02	1.000000000000000000e+00	8.216782212257385254e-01	5.000000000000000000e-01
7.228915393352508545e-02	1.000000000000000000e+00	7.585234642028808594e-01	5.000000000000000000e-01
6.827308982610702515e-02	1.000000000000000000e+00	1.109455227851867676e-01	5.000000000000000000e-01
6.425702571868896484e-02	1.000000000000000000e+00	4.061657190322875977e-01	5.000000000000000000e-01
6.024096533656120300e-02	1.000000000000000000e+00	1.617702841758728027e-01	5.000000000000000000e-01
5.622490122914314270e-02	1.000000000000000000e+00	3.938579559326171875e-02	5.000000000000000000e-01
5.220883712172508240e-02	1.000000000000000000e+00	5.152693390846252441e-01	5.000000000000000000e-01
4.819276928901672363e-02	1.000000000000000000e+00	6.721739768981933594e-01	5.000000000000000000e-01
4.417670518159866333e-02	1.000000000000000000e+00	4.016414284706115723e-01	5.000000000000000000e-01
4.016064107418060303e-02	1.000000000000000000e+00	4.686668515205383301e-01	5.000000000000000000e-01
3.614457696676254272e-02	1.000000000000000000e+00	8.877408504486083984e-01	5.000000000000000000e-01
3.212851285934448242e-02	1.000000000000000000e+00	3.392339944839477539e-01	5.000000000000000000e-01
2.811245061457157135e-02	1.000000000000000000e+00	9.240633845329284668e-01	5.000000000000000000e-01
2.409638464450836182e-02	1.000000000000000000e+00	3.087107539176940918e-01	5.000000000000000000e-01
2.008032053709030151e-02	1.000000000000000000e+00	3.657030463218688965e-01	5.000000000000000000e-01
1.606425642967224121e-02	1.000000000000000000e+00	5.230250954627990723e-01	5.000000000000000000e-01
1.204819232225418091e-02	1.000000000000000000e+00	3.693892359733581543e-01	5.000000000000000000e-01
8.032128214836120605e-03	1.000000000000000000e+00	6.729944348335266113e-01	5.000000000000000000e-01
4.016064107418060303e-03	1.000000000000000000e+00	2.992655038833618164e-01	5.000000000000000000e-01
1.449275389313697815e-02	0.000000000000000000e+00	4.162788987159729004e-01	5.000000000000000000e-01
2.898550778627395630e-02	0.000000000000000000e+00	4.431366920471191406e-01	5.000000000000000000e-01
4.347826167941093445e-02	0.000000000000000000e+00	8.933979272842407227e-01	5.000000000000000000e-01
5.797101557254791260e-02	0.000000000000000000e+00	2.768279910087585449e-01	5.000000000000000000e-01
7.246376574039459229e-02	0.000000000000000000e+00	1.341343522071838379e-01	5.000000000000000000e-01
8.695652335882186890e-02	0.000000000000000000e+00	6.320049762725830078e-01	5.000000000000000000e-01
1.014492735266685486e-01	0.000000000000000000e+00	6.291772723197937012e-01	5.000000000000000000e-01
1.159420311450958252e-01	0.000000000000000000e+00	1.261082291603088379e-01	5.000000000000000000e-01
1.304347813129425049e-01	0.000000000000000000e+00	6.643182039260864258e-01	5.000000000000000000e-01
1.449275314807891846e-01	0.000000000000000000e+00	5.701493620872497559e-01	5.000000000000000000e-01
1.594202965497970581e-01	0.000000000000000000e+00	4.453030228614807129e-01	5.000000000000000000e-01
1.739130467176437378e-01	0.000000000000000000e+00	1.553847789764404297e-01	5.000000000000000000e-01
1.884057968854904175e-01	0.000000000000000000e+00	5.890265107154846191e-01	5.000000000000000000e-01
2.028985470533370972e-01	0.000000000000000000e+00	9.345549345016479492e-01	5.000000000000000000e-01
2.173912972211837769e-01	0.000000000000000000e+00	7.695302367210388184e-01	5.000000000000000000e-01
2.318840622901916504e-01	0.000000000000000000e+00	5.045727491378784180e-01	5.000000000000000000e-01
2.463768124580383301e-01	0.000000000000000000e+00	6.327731609344482422e-01	5.000000000000000000e-01
2.608695626258850098e-01	0.000000000000000000e+00	2.992022037506103516e-02	5.000000000000000000e-01
2.753623127937316895e-01	0.000000000000000000e+00	5.024324059486389160e-01	5.000000000000000000e-01
2.898550629615783691e-01	0.000000000000000000e+00	9.443876743316650391e-01	5.000000000000000000e-01
3.043478131294250488e-01	0.000000000000000000e+00	6.504883170127868652e-01	5.000000000000000000e-01
3.188405930995941162e-01	0.000000000000000000e+00	7.932385206222534180e-01	5.000000000000000000e-01
3.478260934352874756e-01	0.000000000000000000e+00	2.923746109008789062e-01	5.000000000000000000e-01
3.623188436031341553e-01	0.000000000000000000e+00	8.180556297302246094e-01	5.000000000000000000e-01
3.768115937709808350e-01	0.000000000000000000e+00	7.752162814140319824e-01	5.000000000000000000e-01
3.913043439388275146e-01	0.000000000000000000e+00	3.546347022056579590e-01	5.000000000000000000e-01
4.057970941066741943e-01	0.000000000000000000e+00	7.586455345153808594e-01	5.000000000000000000e-01
4.202898442745208740e-01	0.000000000000000000e+00	6.148763298988342285e-01	5.000000000000000000e-01
4.347825944423675537e-01	0.000000000000000000e+00	9.193522930145263672e-01	5.000000000000000000e-01
4.492753744125366211e-01	0.000000000000000000e+00	3.573197126388549805e-01	5.000000000000000000e-01
4.637681245803833008e-01	0.000000000000000000e+00	4.397723078727722168e-01	5.000000000000000000e-01
4.782608747482299805e-01	0.000000000000000000e+00	9.700872302055358887e-01	5.000000000000000000e-01
4.927536249160766602e-01	0.000000000000000000e+00	4.382004737854003906e-01	5.000000000000000000e-01
5.072463750839233398e-01	0.000000000000000000e+00	7.492961287498474121e-01	5.000000000000000000e-01
5.217391252517700195e-01	0.000000000000000000e+00	6.412197947502136230e-01	5.000000000000000000e-01
5.362318754196166992e-01	0.000000000000000000e+00	6.667628884315490723e-01	5.000000000000000000e-01
5.507246255874633789e-01	0.000000000000000000e+00	2.363985776901245117e-01	5.000000000000000000e-01
5.652173757553100586e-01	0.000000000000000000e+00	1.402378082275390625e-01	5.000000000000000000e-01
5.797101259231567383e-01	0.000000000000000000e+00	8.653190732002258301e-01	5.000000000000000000e-01
5.942028760910034180e-01	0.000000000000000000e+00	3.887320756912231445e-01	5.000000000000000000e-01
6.086956262588500977e-01	0.000000000000000000e+00	8.874691128730773926e-01	5.000000000000000000e-01
6.231883764266967773e-01	0.000000000000000000e+00	6.764895319938659668e-01	5.000000000000000000e-01
6.376811861991882324e-01	0.000000000000000000e+00	3.298204541206359863e-01	5.000000000000000000e-01
6.521739363670349121e-01	0.000000000000000000e+00	1.185578107833862305e-02	5.000000000000000000e-01
6.811594367027282715e-01	0.000000000000000000e+00	9.066833853721618652e-01	5.000000000000000000e-01
