x y tempo temperatura
0.000000 0.000000 0.150000 100.993851
0.000000 1.000000 0.150000 78.542679
0.000000 0.985507 0.150000 82.865021
0.000000 0.971014 0.150000 86.495132
0.000000 0.956522 0.150000 89.522568
0.000000 0.942029 0.150000 92.029892
0.000000 0.927536 0.150000 94.091232
0.000000 0.913043 0.150000 95.772385
0.000000 0.898551 0.150000 97.130943
0.000000 0.884058 0.150000 98.216843
0.000000 0.869565 0.150000 99.073318
0.000000 0.855072 0.150000 99.737320
0.000000 0.840580 0.150000 100.240585
0.000000 0.826087 0.150000 100.610306
0.000000 0.811594 0.150000 100.869415
0.000000 0.797101 0.150000 101.037720
0.000000 0.782609 0.150000 101.131897
0.000000 0.768116 0.150000 101.166130
0.000000 0.753623 0.150000 101.152512
0.000000 0.739130 0.150000 101.101349
0.000000 0.724638 0.150000 101.021271
0.000000 0.710145 0.150000 100.919579
0.000000 0.695652 0.150000 100.802490
0.000000 0.681159 0.150000 100.675201
0.000000 0.666667 0.150000 100.542007
0.000000 0.652174 0.150000 100.406525
0.000000 0.637681 0.150000 100.271797
0.000000 0.623188 0.150000 100.140213
0.000000 0.608696 0.150000 100.013756
0.000000 0.594203 0.150000 99.893974
0.000000 0.579710 0.150000 99.782104
0.000000 0.565217 0.150000 99.679108
0.000000 0.550725 0.150000 99.585617
0.000000 0.536232 0.150000 99.502106
0.000000 0.521739 0.150000 99.428856
0.000000 0.507246 0.150000 99.365944
0.000000 0.492754 0.150000 99.313385
0.000000 0.478261 0.150000 99.271065
0.000000 0.463768 0.150000 99.238739
0.000000 0.449275 0.150000 99.216095
0.000000 0.434783 0.150000 99.202820
0.000000 0.420290 0.150000 99.198502
0.000000 0.405797 0.150000 99.202698
0.000000 0.391304 0.150000 99.214966
0.000000 0.376812 0.150000 99.234818
0.000000 0.362319 0.150000 99.261742
0.000000 0.347826 0.150000 99.295265
0.000000 0.333333 0.150000 99.334885
0.000000 0.318841 0.150000 99.380127
0.000000 0.304348 0.150000 99.430481
0.000000 0.289855 0.150000 99.485504
0.000000 0.275362 0.150000 99.544708
0.000000 0.260870 0.150000 99.607681
0.000000 0.246377 0.150000 99.673973
0.000000 0.231884 0.150000 99.743217
0.000000 0.217391 0.150000 99.814980
0.000000 0.202899 0.150000 99.888916
0.000000 0.188406 0.150000 99.964706
0.000000 0.173913 0.150000 100.041985
0.000000 0.159420 0.150000 100.120461
0.000000 0.144928 0.150000 100.199867
0.000000 0.130435 0.150000 100.279915
0.000000 0.115942 0.150000 100.360344
0.000000 0.101449 0.150000 100.440956
0.000000 0.086957 0.150000 100.521530
0.000000 0.072464 0.150000 100.601837
0.000000 0.057971 0.150000 100.681732
0.000000 0.043478 0.150000 100.761047
0.000000 0.028986 0.150000 100.839584
0.000000 0.014493 0.150000 100.917244
0.000000 0.995984 0.150000 79.815140
0.000000 0.991968 0.150000 81.029305
0.000000 0.987952 0.150000 82.186996
0.000000 0.983936 0.150000 83.290436
0.000000 0.979920 0.150000 84.341522
0.000000 0.975904 0.150000 85.342140
0.000000 0.971888 0.150000 86.294357
0.000000 0.967871 0.150000 87.199905
0.000000 0.963855 0.150000 88.060631
0.000000 0.959839 0.150000 88.878342
0.000000 0.955823 0.150000 89.654739
0.000000 0.951807 0.150000 90.391571
0.000000 0.947791 0.150000 91.090393
0.000000 0.943775 0.150000 91.752838
0.000000 0.939759 0.150000 92.380447
0.000000 0.935743 0.150000 92.974670
0.000000 0.931727 0.150000 93.537018
0.000000 0.927711 0.150000 94.068832
0.000000 0.923695 0.150000 94.571396
0.000000 0.919679 0.150000 95.046051
0.000000 0.915663 0.150000 95.494072
0.000000 0.911647 0.150000 95.916534
0.000000 0.907631 0.150000 96.314758
0.000000 0.903614 0.150000 96.689667
0.000000 0.899598 0.150000 97.042450
0.000000 0.895582 0.150000 97.374039
0.000000 0.891566 0.150000 97.685493
0.000000 0.887550 0.150000 97.977699
0.000000 0.883534 0.150000 98.251572
0.000000 0.879518 0.150000 98.507965
0.000000 0.875502 0.150000 98.747696
0.000000 0.871486 0.150000 98.971603
0.000000 0.867470 0.150000 99.180405
0.000000 0.863454 0.150000 99.374802
0.000000 0.859438 0.150000 99.555557
0.000000 0.855422 0.150000 99.723305
0.000000 0.851406 0.150000 99.878708
0.000000 0.847390 0.150000 100.022324
0.000000 0.843373 0.150000 100.154755
0.000000 0.839357 0.150000 100.276588
0.000000 0.835341 0.150000 100.388359
0.000000 0.831325 0.150000 100.490547
0.000000 0.827309 0.150000 100.583694
0.000000 0.823293 0.150000 100.668205
0.000000 0.819277 0.150000 100.744545
0.000000 0.815261 0.150000 100.813187
0.000000 0.811245 0.150000 100.874474
0.000000 0.807229 0.150000 100.928879
0.000000 0.803213 0.150000 100.976707
0.000000 0.799197 0.150000 101.018341
0.000000 0.795181 0.150000 101.054131
0.000000 0.791165 0.150000 101.084373
0.000000 0.787149 0.150000 101.109444
0.000000 0.783133 0.150000 101.129608
0.000000 0.779116 0.150000 101.145126
0.000000 0.775100 0.150000 101.156311
0.000000 0.771084 0.150000 101.163391
0.000000 0.767068 0.150000 101.166626
0.000000 0.763052 0.150000 101.166260
0.000000 0.759036 0.150000 101.162506
