x y tempo temperatura
0.000000 0.000000 0.050000 100.590919
0.000000 1.000000 0.050000 77.656746
0.000000 0.985507 0.050000 80.186005
0.000000 0.971014 0.050000 82.465179
0.000000 0.956522 0.050000 84.516960
0.000000 0.942029 0.050000 86.362762
0.000000 0.927536 0.050000 88.022324
0.000000 0.913043 0.050000 89.513672
0.000000 0.898551 0.050000 90.853180
0.000000 0.884058 0.050000 92.055817
0.000000 0.869565 0.050000 93.134964
0.000000 0.855072 0.050000 94.102661
0.000000 0.840580 0.050000 94.969742
0.000000 0.826087 0.050000 95.745857
0.000000 0.811594 0.050000 96.439735
0.000000 0.797101 0.050000 97.059158
0.000000 0.782609 0.050000 97.611145
0.000000 0.768116 0.050000 98.102028
0.000000 0.753623 0.050000 98.537468
0.000000 0.739130 0.050000 98.922653
0.000000 0.724638 0.050000 99.262192
0.000000 0.710145 0.050000 99.560402
0.000000 0.695652 0.050000 99.821098
0.000000 0.681159 0.050000 100.047775
0.000000 0.666667 0.050000 100.243614
0.000000 0.652174 0.050000 100.411606
0.000000 0.637681 0.050000 100.554443
0.000000 0.623188 0.050000 100.674515
0.000000 0.608696 0.050000 100.774078
0.000000 0.594203 0.050000 100.855270
0.000000 0.579710 0.050000 100.919937
0.000000 0.565217 0.050000 100.969864
0.000000 0.550725 0.050000 101.006607
0.000000 0.536232 0.050000 101.031647
0.000000 0.521739 0.050000 101.046402
0.000000 0.507246 0.050000 101.052071
0.000000 0.492754 0.050000 101.049805
0.000000 0.478261 0.050000 101.040733
0.000000 0.463768 0.050000 101.025757
0.000000 0.449275 0.050000 101.005859
0.000000 0.434783 0.050000 100.981819
0.000000 0.420290 0.050000 100.954460
0.000000 0.405797 0.050000 100.924446
0.000000 0.391304 0.050000 100.892471
0.000000 0.376812 0.050000 100.859146
0.000000 0.362319 0.050000 100.825027
0.000000 0.347826 0.050000 100.790619
0.000000 0.333333 0.050000 100.756432
0.000000 0.318841 0.050000 100.722862
0.000000 0.304348 0.050000 100.690338
0.000000 0.289855 0.050000 100.659180
0.000000 0.275362 0.050000 100.629723
0.000000 0.260870 0.050000 100.602295
0.000000 0.246377 0.050000 100.577072
0.000000 0.231884 0.050000 100.554321
0.000000 0.217391 0.050000 100.534248
0.000000 0.202899 0.050000 100.516983
0.000000 0.188406 0.050000 100.502647
0.000000 0.173913 0.050000 100.491348
0.000000 0.159420 0.050000 100.483109
0.000000 0.144928 0.050000 100.478027
0.000000 0.130435 0.050000 100.476120
0.000000 0.115942 0.050000 100.477310
0.000000 0.101449 0.050000 100.481606
0.000000 0.086957 0.050000 100.488937
0.000000 0.072464 0.050000 100.499237
0.000000 0.057971 0.050000 100.512390
0.000000 0.043478 0.050000 100.528259
0.000000 0.028986 0.050000 100.546753
0.000000 0.014493 0.050000 100.567703
0.000000 0.995984 0.050000 78.384026
0.000000 0.991968 0.050000 79.090820
0.000000 0.987952 0.050000 79.777542
0.000000 0.983936 0.050000 80.444809
0.000000 0.979920 0.050000 81.093033
0.000000 0.975904 0.050000 81.722763
0.000000 0.971888 0.050000 82.334488
0.000000 0.967871 0.050000 82.928680
0.000000 0.963855 0.050000 83.505745
0.000000 0.959839 0.050000 84.066208
0.000000 0.955823 0.050000 84.610458
0.000000 0.951807 0.050000 85.139053
0.000000 0.947791 0.050000 85.652283
0.000000 0.943775 0.050000 86.150635
0.000000 0.939759 0.050000 86.634567
0.000000 0.935743 0.050000 87.104355
0.000000 0.931727 0.050000 87.560509
0.000000 0.927711 0.050000 88.003357
0.000000 0.923695 0.050000 88.433289
0.000000 0.919679 0.050000 88.850662
0.000000 0.915663 0.050000 89.255829
0.000000 0.911647 0.050000 89.649094
0.000000 0.907631 0.050000 90.030884
0.000000 0.903614 0.050000 90.401443
0.000000 0.899598 0.050000 90.761124
0.000000 0.895582 0.050000 91.110199
0.000000 0.891566 0.050000 91.448997
0.000000 0.887550 0.050000 91.777809
0.000000 0.883534 0.050000 92.096924
0.000000 0.879518 0.050000 92.406555
0.000000 0.875502 0.050000 92.707054
0.000000 0.871486 0.050000 92.998611
0.000000 0.867470 0.050000 93.281494
0.000000 0.863454 0.050000 93.555954
0.000000 0.859438 0.050000 93.822250
0.000000 0.855422 0.050000 94.080582
0.000000 0.851406 0.050000 94.331177
0.000000 0.847390 0.050000 94.574219
0.000000 0.843373 0.050000 94.809952
0.000000 0.839357 0.050000 95.038597
0.000000 0.835341 0.050000 95.260284
0.000000 0.831325 0.050000 95.475258
0.000000 0.827309 0.050000 95.683685
0.000000 0.823293 0.050000 95.885757
0.000000 0.819277 0.050000 96.081635
0.000000 0.815261 0.050000 96.271507
0.000000 0.811245 0.050000 96.455505
0.000000 0.807229 0.050000 96.633804
0.000000 0.803213 0.050000 96.806564
0.000000 0.799197 0.050000 96.973915
0.000000 0.795181 0.050000 97.136032
0.000000 0.791165 0.050000 97.293045
0.000000 0.787149 0.050000 97.445068
0.000000 0.783133 0.050000 97.592308
0.000000 0.779116 0.050000 97.734779
0.000000 0.775100 0.050000 97.872696
0.000000 0.771084 0.050000 98.006180
0.000000 0.767068 0.050000 98.135284
0.000000 0.763052 0.050000 98.260162
0.000000 0.759036 0.050000 98.380981
0.000000 0.755020 0.050000 98.497757
0.000000 0.751004 0.050000 98.610641
0.000000 0.746988 0.050000 98.719742
0.000000 0.742972 0.050000 98.825165
0.000000 0.738956 0.050000 98.926987
0.000000 0.734940 0.050000 99.025314
0.000000 0.730924 0.050000 99.120239
0.000000 0.726908 0.050000 99.211868
0.000000 0.722892 0.050000 99.300232
0.000000 0.718876 0.050000 99.385506
0.000000 0.714859 0.050000 99.467697
0.000000 0.710843 0.050000 99.546921
0.000000 0.706827 0.050000 99.623253
0.000000 0.702811 0.050000 99.696762
0.000000 0.698795 0.050000 99.767548
0.000000 0.694779 0.050000 99.835663
0.000000 0.690763 0.050000 99.901169
0.000000 0.686747 0.050000 99.964188
0.000000 0.682731 0.050000 100.024719
0.000000 0.678715 0.050000 100.082870
0.000000 0.674699 0.050000 100.138702
0.000000 0.670683 0.050000 100.192261
0.000000 0.666667 0.050000 100.243614
0.000000 0.662651 0.050000 100.292847
0.000000 0.658635 0.050000 100.339996
0.000000 0.654619 0.050000 100.385139
0.000000 0.650602 0.050000 100.428268
0.000000 0.646586 0.050000 100.469528
0.000000 0.642570 0.050000 100.508904
0.000000 0.638554 0.050000 100.546494
0.000000 0.634538 0.050000 100.582314
0.000000 0.630522 0.050000 100.616432
0.000000 0.626506 0.050000 100.648903
0.000000 0.622490 0.050000 100.679756
0.000000 0.618474 0.050000 100.709030
0.000000 0.614458 0.050000 100.736809
0.000000 0.610442 0.050000 100.763107
0.000000 0.606426 0.050000 100.787971
0.000000 0.602410 0.050000 100.811462
0.000000 0.598394 0.050000 100.833588
0.000000 0.594378 0.050000 100.854408
0.000000 0.590361 0.050000 100.873970
0.000000 0.586345 0.050000 100.892281
0.000000 0.582329 0.050000 100.909401
0.000000 0.578313 0.050000 100.925369
0.000000 0.574297 0.050000 100.940216
0.000000 0.570281 0.050000 100.953979
0.000000 0.566265 0.050000 100.966705
0.000000 0.562249 0.050000 100.978394
0.000000 0.558233 0.050000 100.989105
0.000000 0.554217 0.050000 100.998871
0.000000 0.550201 0.050000 101.007713
