x y tempo temperatura
0.000000 0.000000 0.010000 98.751389
0.000000 1.000000 0.010000 92.209816
0.000000 0.985507 0.010000 93.619980
0.000000 0.971014 0.010000 94.870735
0.000000 0.956522 0.010000 95.976646
0.000000 0.942029 0.010000 96.951004
0.000000 0.927536 0.010000 97.806015
0.000000 0.913043 0.010000 98.552902
0.000000 0.898551 0.010000 99.201859
0.000000 0.884058 0.010000 99.762100
0.000000 0.869565 0.010000 100.242142
0.000000 0.855072 0.010000 100.649727
0.000000 0.840580 0.010000 100.991913
0.000000 0.826087 0.010000 101.275169
0.000000 0.811594 0.010000 101.505363
0.000000 0.797101 0.010000 101.687912
0.000000 0.782609 0.010000 101.827766
0.000000 0.768116 0.010000 101.929428
0.000000 0.753623 0.010000 101.997086
0.000000 0.739130 0.010000 102.034462
0.000000 0.724638 0.010000 102.045036
0.000000 0.710145 0.010000 102.031982
0.000000 0.695652 0.010000 101.998184
0.000000 0.681159 0.010000 101.946304
0.000000 0.666667 0.010000 101.878716
0.000000 0.652174 0.010000 101.797653
0.000000 0.637681 0.010000 101.705093
0.000000 0.623188 0.010000 101.602859
0.000000 0.608696 0.010000 101.492584
0.000000 0.594203 0.010000 101.375793
0.000000 0.579710 0.010000 101.253845
0.000000 0.565217 0.010000 101.127983
0.000000 0.550725 0.010000 100.999283
0.000000 0.536232 0.010000 100.868805
0.000000 0.521739 0.010000 100.737427
0.000000 0.507246 0.010000 100.606010
0.000000 0.492754 0.010000 100.475311
0.000000 0.478261 0.010000 100.345970
0.000000 0.463768 0.010000 100.218643
0.000000 0.449275 0.010000 100.093826
0.000000 0.434783 0.010000 99.972069
0.000000 0.420290 0.010000 99.853783
0.000000 0.405797 0.010000 99.739372
0.000000 0.391304 0.010000 99.629227
0.000000 0.376812 0.010000 99.523636
0.000000 0.362319 0.010000 99.422890
0.000000 0.347826 0.010000 99.327240
0.000000 0.333333 0.010000 99.236908
0.000000 0.318841 0.010000 99.152107
0.000000 0.304348 0.010000 99.072968
0.000000 0.289855 0.010000 98.999619
0.000000 0.275362 0.010000 98.932213
0.000000 0.260870 0.010000 98.870804
0.000000 0.246377 0.010000 98.815445
0.000000 0.231884 0.010000 98.766205
0.000000 0.217391 0.010000 98.723053
0.000000 0.202899 0.010000 98.686020
0.000000 0.188406 0.010000 98.655052
0.000000 0.173913 0.010000 98.630089
0.000000 0.159420 0.010000 98.611069
0.000000 0.144928 0.010000 98.597900
0.000000 0.130435 0.010000 98.590424
0.000000 0.115942 0.010000 98.588516
0.000000 0.101449 0.010000 98.592056
0.000000 0.086957 0.010000 98.600815
0.000000 0.072464 0.010000 98.614632
0.000000 0.057971 0.010000 98.633278
0.000000 0.043478 0.010000 98.656525
0.000000 0.028986 0.010000 98.684128
0.000000 0.014493 0.010000 98.715836
0.000000 0.995984 0.010000 92.617439
0.000000 0.991968 0.010000 93.011940
0.000000 0.987952 0.010000 93.393723
0.000000 0.983936 0.010000 93.763054
0.000000 0.979920 0.010000 94.120285
0.000000 0.975904 0.010000 94.465698
0.000000 0.971888 0.010000 94.799622
0.000000 0.967871 0.010000 95.122421
0.000000 0.963855 0.010000 95.434242
0.000000 0.959839 0.010000 95.735558
0.000000 0.955823 0.010000 96.026489
0.000000 0.951807 0.010000 96.307426
0.000000 0.947791 0.010000 96.578514
0.000000 0.943775 0.010000 96.840157
0.000000 0.939759 0.010000 97.092484
0.000000 0.935743 0.010000 97.335838
0.000000 0.931727 0.010000 97.570389
0.000000 0.927711 0.010000 97.796379
0.000000 0.923695 0.010000 98.014099
0.000000 0.919679 0.010000 98.223740
0.000000 0.915663 0.010000 98.425484
0.000000 0.911647 0.010000 98.619568
0.000000 0.907631 0.010000 98.806244
0.000000 0.903614 0.010000 98.985672
0.000000 0.899598 0.010000 99.158012
0.000000 0.895582 0.010000 99.323524
0.000000 0.891566 0.010000 99.482361
0.000000 0.887550 0.010000 99.634750
0.000000 0.883534 0.010000 99.780800
0.000000 0.879518 0.010000 99.920731
0.000000 0.875502 0.010000 100.054695
0.000000 0.871486 0.010000 100.182846
0.000000 0.867470 0.010000 100.305367
0.000000 0.863454 0.010000 100.422417
0.000000 0.859438 0.010000 100.534149
0.000000 0.855422 0.010000 100.640701
0.000000 0.851406 0.010000 100.742218
0.000000 0.847390 0.010000 100.838852
0.000000 0.843373 0.010000 100.930725
0.000000 0.839357 0.010000 101.017998
0.000000 0.835341 0.010000 101.100769
0.000000 0.831325 0.010000 101.179207
0.000000 0.827309 0.010000 101.253380
0.000000 0.823293 0.010000 101.323486
0.000000 0.819277 0.010000 101.389603
0.000000 0.815261 0.010000 101.451828
0.000000 0.811245 0.010000 101.510315
0.000000 0.807229 0.010000 101.565125
0.000000 0.803213 0.010000 101.616417
0.000000 0.799197 0.010000 101.664276
0.000000 0.795181 0.010000 101.708801
0.000000 0.791165 0.010000 101.750092
0.000000 0.787149 0.010000 101.788284
0.000000 0.783133 0.010000 101.823402
0.000000 0.779116 0.010000 101.855598
0.000000 0.775100 0.010000 101.884933
0.000000 0.771084 0.010000 101.911522
0.000000 0.767068 0.010000 101.935432
0.000000 0.763052 0.010000 101.956749
0.000000 0.759036 0.010000 101.975555
0.000000 0.755020 0.010000 101.991943
0.000000 0.751004 0.010000 102.005966
0.000000 0.746988 0.010000 102.017715
0.000000 0.742972 0.010000 102.027298
0.000000 0.738956 0.010000 102.034714
0.000000 0.734940 0.010000 102.040123
0.000000 0.730924 0.010000 102.043510
0.000000 0.726908 0.010000 102.045013
0.000000 0.722892 0.010000 102.044655
0.000000 0.718876 0.010000 102.042480
0.000000 0.714859 0.010000 102.038620
0.000000 0.710843 0.010000 102.033104
0.000000 0.706827 0.010000 102.025970
0.000000 0.702811 0.010000 102.017303
0.000000 0.698795 0.010000 102.007126
0.000000 0.694779 0.010000 101.995560
0.000000 0.690763 0.010000 101.982590
0.000000 0.686747 0.010000 101.968292
0.000000 0.682731 0.010000 101.952721
0.000000 0.678715 0.010000 101.935936
0.000000 0.674699 0.010000 101.917984
0.000000 0.670683 0.010000 101.898880
0.000000 0.666667 0.010000 101.878716
0.000000 0.662651 0.010000 101.857521
0.000000 0.658635 0.010000 101.835358
0.000000 0.654619 0.010000 101.812195
0.000000 0.650602 0.010000 101.788147
0.000000 0.646586 0.010000 101.763245
0.000000 0.642570 0.010000 101.737488
0.000000 0.638554 0.010000 101.710976
0.000000 0.634538 0.010000 101.683685
0.000000 0.630522 0.010000 101.655701
0.000000 0.626506 0.010000 101.627029
0.000000 0.622490 0.010000 101.597717
0.000000 0.618474 0.010000 101.567795
0.000000 0.614458 0.010000 101.537300
0.000000 0.610442 0.010000 101.506241
0.000000 0.606426 0.010000 101.474686
0.000000 0.602410 0.010000 101.442642
0.000000 0.598394 0.010000 101.410149
0.000000 0.594378 0.010000 101.377235
0.000000 0.590361 0.010000 101.343941
0.000000 0.586345 0.010000 101.310226
0.000000 0.582329 0.010000 101.276215
0.000000 0.578313 0.010000 101.241875
0.000000 0.574297 0.010000 101.207222
0.000000 0.570281 0.010000 101.172333
0.000000 0.566265 0.010000 101.137161
0.000000 0.562249 0.010000 101.101807
0.000000 0.558233 0.010000 101.066231
0.000000 0.554217 0.010000 101.030495
0.000000 0.550201 0.010000 100.994583
0.000000 0.546185 0.010000 100.958557
0.000000 0.542169 0.010000 100.922417
0.000000 0.538153 0.010000 100.886154
0.000000 0.534137 0.010000 100.849838
0.000000 0.530120 0.010000 100.813461
0.000000 0.526104 0.010000 100.777031
0.000000 0.522088 0.010000 100.740601
0.000000 0.518072 0.010000 100.704163
0.000000 0.514056 0.010000 100.667740
0.000000 0.510040 0.010000 100.631332
