x y tempo temperatura
0.000000 0.000000 0.200000 100.622345
0.000000 1.000000 0.200000 74.820061
0.000000 0.985507 0.200000 80.533371
0.000000 0.971014 0.200000 85.298592
0.000000 0.956522 0.200000 89.239380
0.000000 0.942029 0.200000 92.471573
0.000000 0.927536 0.200000 95.099777
0.000000 0.913043 0.200000 97.216995
0.000000 0.898551 0.200000 98.904114
0.000000 0.884058 0.200000 100.230911
0.000000 0.869565 0.200000 101.257034
0.000000 0.855072 0.200000 102.033318
0.000000 0.840580 0.200000 102.602661
0.000000 0.826087 0.200000 103.001381
0.000000 0.811594 0.200000 103.259995
0.000000 0.797101 0.200000 103.404266
0.000000 0.782609 0.200000 103.455734
0.000000 0.768116 0.200000 103.432487
0.000000 0.753623 0.200000 103.349808
0.000000 0.739130 0.200000 103.220390
0.000000 0.724638 0.200000 103.054962
0.000000 0.710145 0.200000 102.862427
0.000000 0.695652 0.200000 102.650330
0.000000 0.681159 0.200000 102.424873
0.000000 0.666667 0.200000 102.191330
0.000000 0.652174 0.200000 101.954033
0.000000 0.637681 0.200000 101.716591
0.000000 0.623188 0.200000 101.481987
0.000000 0.608696 0.200000 101.252670
0.000000 0.594203 0.200000 101.030685
0.000000 0.579710 0.200000 100.817635
0.000000 0.565217 0.200000 100.614807
0.000000 0.550725 0.200000 100.423233
0.000000 0.536232 0.200000 100.243683
0.000000 0.521739 0.200000 100.076752
0.000000 0.507246 0.200000 99.922821
0.000000 0.492754 0.200000 99.782135
0.000000 0.478261 0.200000 99.654861
0.000000 0.463768 0.200000 99.540985
0.000000 0.449275 0.200000 99.440437
0.000000 0.434783 0.200000 99.353012
0.000000 0.420290 0.200000 99.278511
0.000000 0.405797 0.200000 99.216614
0.000000 0.391304 0.200000 99.166962
0.000000 0.376812 0.200000 99.129181
0.000000 0.362319 0.200000 99.102798
0.000000 0.347826 0.200000 99.087372
0.000000 0.333333 0.200000 99.082413
0.000000 0.318841 0.200000 99.087357
0.000000 0.304348 0.200000 99.101700
0.000000 0.289855 0.200000 99.124893
0.000000 0.275362 0.200000 99.156357
0.000000 0.260870 0.200000 99.195541
0.000000 0.246377 0.200000 99.241867
0.000000 0.231884 0.200000 99.294785
0.000000 0.217391 0.200000 99.353729
0.000000 0.202899 0.200000 99.418144
0.000000 0.188406 0.200000 99.487473
0.000000 0.173913 0.200000 99.561226
0.000000 0.159420 0.200000 99.638855
0.000000 0.144928 0.200000 99.719894
0.000000 0.130435 0.200000 99.803833
0.000000 0.115942 0.200000 99.890221
0.000000 0.101449 0.200000 99.978638
0.000000 0.086957 0.200000 100.068665
0.000000 0.072464 0.200000 100.159912
0.000000 0.057971 0.200000 100.251999
0.000000 0.043478 0.200000 100.344589
0.000000 0.028986 0.200000 100.437378
0.000000 0.014493 0.200000 100.530052
0.000000 0.995984 0.200000 76.505508
0.000000 0.991968 0.200000 78.111145
0.000000 0.987952 0.200000 79.639610
0.000000 0.983936 0.200000 81.093643
0.000000 0.979920 0.200000 82.475967
0.000000 0.975904 0.200000 83.789169
0.000000 0.971888 0.200000 85.036072
0.000000 0.967871 0.200000 86.219086
0.000000 0.963855 0.200000 87.340805
0.000000 0.959839 0.200000 88.403854
0.000000 0.955823 0.200000 89.410545
0.000000 0.951807 0.200000 90.363319
0.000000 0.947791 0.200000 91.264359
0.000000 0.943775 0.200000 92.116074
0.000000 0.939759 0.200000 92.920563
0.000000 0.935743 0.200000 93.679932
0.000000 0.931727 0.200000 94.396194
0.000000 0.927711 0.200000 95.071381
0.000000 0.923695 0.200000 95.707260
0.000000 0.919679 0.200000 96.305649
0.000000 0.915663 0.200000 96.868423
0.000000 0.911647 0.200000 97.397179
0.000000 0.907631 0.200000 97.893478
0.000000 0.903614 0.200000 98.358932
0.000000 0.899598 0.200000 98.795013
0.000000 0.895582 0.200000 99.203087
0.000000 0.891566 0.200000 99.584579
0.000000 0.887550 0.200000 99.940765
0.000000 0.883534 0.200000 100.272858
0.000000 0.879518 0.200000 100.582100
0.000000 0.875502 0.200000 100.869583
0.000000 0.871486 0.200000 101.136421
0.000000 0.867470 0.200000 101.383614
0.000000 0.863454 0.200000 101.612183
0.000000 0.859438 0.200000 101.823090
0.000000 0.855422 0.200000 102.017189
0.000000 0.851406 0.200000 102.195358
0.000000 0.847390 0.200000 102.358459
0.000000 0.843373 0.200000 102.507210
0.000000 0.839357 0.200000 102.642418
0.000000 0.835341 0.200000 102.764748
0.000000 0.831325 0.200000 102.874908
0.000000 0.827309 0.200000 102.973557
0.000000 0.823293 0.200000 103.061272
0.000000 0.819277 0.200000 103.138687
0.000000 0.815261 0.200000 103.206299
0.000000 0.811245 0.200000 103.264740
0.000000 0.807229 0.200000 103.314445
0.000000 0.803213 0.200000 103.355919
0.000000 0.799197 0.200000 103.389618
0.000000 0.795181 0.200000 103.416016
0.000000 0.791165 0.200000 103.435455
0.000000 0.787149 0.200000 103.448441
0.000000 0.783133 0.200000 103.455261
0.000000 0.779116 0.200000 103.456329
0.000000 0.775100 0.200000 103.451996
0.000000 0.771084 0.200000 103.442551
0.000000 0.767068 0.200000 103.428345
0.000000 0.763052 0.200000 103.409668
0.000000 0.759036 0.200000 103.386795
0.000000 0.755020 0.200000 103.360008
0.000000 0.751004 0.200000 103.329559
0.000000 0.746988 0.200000 103.295662
0.000000 0.742972 0.200000 103.258606
0.000000 0.738956 0.200000 103.218605
0.000000 0.734940 0.200000 103.175827
0.000000 0.730924 0.200000 103.130531
0.000000 0.726908 0.200000 103.082870
0.000000 0.722892 0.200000 103.033035
0.000000 0.718876 0.200000 102.981186
0.000000 0.714859 0.200000 102.927551
0.000000 0.710843 0.200000 102.872231
0.000000 0.706827 0.200000 102.815369
0.000000 0.702811 0.200000 102.757095
0.000000 0.698795 0.200000 102.697662
0.000000 0.694779 0.200000 102.637070
0.000000 0.690763 0.200000 102.575470
0.000000 0.686747 0.200000 102.513000
0.000000 0.682731 0.200000 102.449799
0.000000 0.678715 0.200000 102.385910
0.000000 0.674699 0.200000 102.321472
0.000000 0.670683 0.200000 102.256592
0.000000 0.666667 0.200000 102.191330
0.000000 0.662651 0.200000 102.125763
0.000000 0.658635 0.200000 102.060059
0.000000 0.654619 0.200000 101.994133
0.000000 0.650602 0.200000 101.928238
0.000000 0.646586 0.200000 101.862312
0.000000 0.642570 0.200000 101.796486
0.000000 0.638554 0.200000 101.730820
0.000000 0.634538 0.200000 101.665352
0.000000 0.630522 0.200000 101.600182
0.000000 0.626506 0.200000 101.535294
0.000000 0.622490 0.200000 101.470779
